Id,ActivityHour,Total_Intensity,Avg_Intensity,TotalCalories,TotalSteps,Date,Year,Month,Day,DayName,Time,Hour
1503960366,2016-04-13T07:00:00Z,8,0.133333,59,126,2016-04-13,2016,4,13,Wednesday,07:00:00,7
1503960366,2016-04-13T08:00:00Z,12,0.2,69,275,2016-04-13,2016,4,13,Wednesday,08:00:00,8
1503960366,2016-04-13T09:00:00Z,27,0.45,136,1679,2016-04-13,2016,4,13,Wednesday,09:00:00,9
1503960366,2016-04-13T10:00:00Z,15,0.25,77,295,2016-04-13,2016,4,13,Wednesday,10:00:00,10
1503960366,2016-04-13T11:00:00Z,16,0.266667,84,524,2016-04-13,2016,4,13,Wednesday,11:00:00,11
1503960366,2016-04-13T12:00:00Z,15,0.25,82,486,2016-04-13,2016,4,13,Wednesday,12:00:00,12
1503960366,2016-04-13T13:00:00Z,10,0.166667,72,302,2016-04-13,2016,4,13,Wednesday,13:00:00,13
1503960366,2016-04-13T14:00:00Z,46,0.766667,128,1577,2016-04-13,2016,4,13,Wednesday,14:00:00,14
1503960366,2016-04-13T15:00:00Z,13,0.216667,79,493,2016-04-13,2016,4,13,Wednesday,15:00:00,15
1503960366,2016-04-13T16:00:00Z,10,0.166667,71,299,2016-04-13,2016,4,13,Wednesday,16:00:00,16
1503960366,2016-04-13T17:00:00Z,23,0.383333,87,695,2016-04-13,2016,4,13,Wednesday,17:00:00,17
1503960366,2016-04-13T18:00:00Z,25,0.416667,118,1343,2016-04-13,2016,4,13,Wednesday,18:00:00,18
1503960366,2016-04-13T19:00:00Z,13,0.216667,73,258,2016-04-13,2016,4,13,Wednesday,19:00:00,19
1503960366,2016-04-13T20:00:00Z,0,0.0,47,0,2016-04-13,2016,4,13,Wednesday,20:00:00,20
1503960366,2016-04-13T21:00:00Z,0,0.0,48,0,2016-04-13,2016,4,13,Wednesday,21:00:00,21
1503960366,2016-04-13T22:00:00Z,11,0.183333,74,437,2016-04-13,2016,4,13,Wednesday,22:00:00,22
1503960366,2016-04-13T23:00:00Z,56,0.933333,135,1766,2016-04-13,2016,4,13,Wednesday,23:00:00,23
1503960366,2016-04-14T00:00:00Z,4,0.066667,56,81,2016-04-14,2016,4,14,Thursday,00:00:00,0
1503960366,2016-04-14T01:00:00Z,3,0.05,54,58,2016-04-14,2016,4,14,Thursday,01:00:00,1
1503960366,2016-04-14T02:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,02:00:00,2
1503960366,2016-04-14T03:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,03:00:00,3
1503960366,2016-04-14T04:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,04:00:00,4
1503960366,2016-04-14T05:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,05:00:00,5
1503960366,2016-04-14T06:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,06:00:00,6
1503960366,2016-04-14T07:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,07:00:00,7
1503960366,2016-04-14T08:00:00Z,0,0.0,47,0,2016-04-14,2016,4,14,Thursday,08:00:00,8
1503960366,2016-04-14T09:00:00Z,14,0.233333,93,902,2016-04-14,2016,4,14,Thursday,09:00:00,9
1503960366,2016-04-14T10:00:00Z,23,0.383333,109,1106,2016-04-14,2016,4,14,Thursday,10:00:00,10
1503960366,2016-04-14T11:00:00Z,7,0.116667,64,50,2016-04-14,2016,4,14,Thursday,11:00:00,11
1503960366,2016-04-14T12:00:00Z,18,0.3,85,501,2016-04-14,2016,4,14,Thursday,12:00:00,12
1503960366,2016-04-14T13:00:00Z,54,0.9,137,1779,2016-04-14,2016,4,14,Thursday,13:00:00,13
1503960366,2016-04-14T14:00:00Z,22,0.366667,113,1228,2016-04-14,2016,4,14,Thursday,14:00:00,14
1503960366,2016-04-14T15:00:00Z,7,0.116667,66,139,2016-04-14,2016,4,14,Thursday,15:00:00,15
1503960366,2016-04-14T16:00:00Z,25,0.416667,88,408,2016-04-14,2016,4,14,Thursday,16:00:00,16
1503960366,2016-04-14T17:00:00Z,5,0.083333,61,37,2016-04-14,2016,4,14,Thursday,17:00:00,17
1503960366,2016-04-14T18:00:00Z,12,0.2,72,322,2016-04-14,2016,4,14,Thursday,18:00:00,18
1503960366,2016-04-14T19:00:00Z,1,0.016667,55,11,2016-04-14,2016,4,14,Thursday,19:00:00,19
1503960366,2016-04-14T20:00:00Z,24,0.4,91,806,2016-04-14,2016,4,14,Thursday,20:00:00,20
1503960366,2016-04-14T21:00:00Z,57,0.95,174,2670,2016-04-14,2016,4,14,Thursday,21:00:00,21
1503960366,2016-04-14T22:00:00Z,17,0.283333,79,362,2016-04-14,2016,4,14,Thursday,22:00:00,22
1503960366,2016-04-14T23:00:00Z,0,0.0,50,0,2016-04-14,2016,4,14,Thursday,23:00:00,23
1503960366,2016-04-15T00:00:00Z,6,0.1,60,83,2016-04-15,2016,4,15,Friday,00:00:00,0
1503960366,2016-04-15T01:00:00Z,5,0.083333,58,75,2016-04-15,2016,4,15,Friday,01:00:00,1
1503960366,2016-04-15T02:00:00Z,7,0.116667,59,124,2016-04-15,2016,4,15,Friday,02:00:00,2
1503960366,2016-04-15T03:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,03:00:00,3
1503960366,2016-04-15T04:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,04:00:00,4
1503960366,2016-04-15T05:00:00Z,1,0.016667,49,26,2016-04-15,2016,4,15,Friday,05:00:00,5
1503960366,2016-04-15T06:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,06:00:00,6
1503960366,2016-04-15T07:00:00Z,1,0.016667,49,7,2016-04-15,2016,4,15,Friday,07:00:00,7
1503960366,2016-04-15T08:00:00Z,5,0.083333,54,55,2016-04-15,2016,4,15,Friday,08:00:00,8
1503960366,2016-04-15T09:00:00Z,2,0.033333,50,21,2016-04-15,2016,4,15,Friday,09:00:00,9
1503960366,2016-04-15T10:00:00Z,8,0.133333,63,154,2016-04-15,2016,4,15,Friday,10:00:00,10
1503960366,2016-04-15T11:00:00Z,23,0.383333,84,425,2016-04-15,2016,4,15,Friday,11:00:00,11
1503960366,2016-04-15T12:00:00Z,13,0.216667,74,270,2016-04-15,2016,4,15,Friday,12:00:00,12
1503960366,2016-04-15T13:00:00Z,9,0.15,67,373,2016-04-15,2016,4,15,Friday,13:00:00,13
1503960366,2016-04-15T14:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,14:00:00,14
1503960366,2016-04-15T15:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,15:00:00,15
1503960366,2016-04-15T16:00:00Z,0,0.0,47,0,2016-04-15,2016,4,15,Friday,16:00:00,16
1503960366,2016-04-15T17:00:00Z,47,0.783333,140,1774,2016-04-15,2016,4,15,Friday,17:00:00,17
1503960366,2016-04-15T18:00:00Z,22,0.366667,87,509,2016-04-15,2016,4,15,Friday,18:00:00,18
1503960366,2016-04-15T19:00:00Z,32,0.533333,97,519,2016-04-15,2016,4,15,Friday,19:00:00,19
1503960366,2016-04-15T20:00:00Z,8,0.133333,64,77,2016-04-15,2016,4,15,Friday,20:00:00,20
1503960366,2016-04-15T21:00:00Z,14,0.233333,75,280,2016-04-15,2016,4,15,Friday,21:00:00,21
1503960366,2016-04-15T22:00:00Z,66,1.1,151,2145,2016-04-15,2016,4,15,Friday,22:00:00,22
1503960366,2016-04-15T23:00:00Z,95,1.583333,182,2768,2016-04-15,2016,4,15,Friday,23:00:00,23
1503960366,2016-04-16T00:00:00Z,15,0.25,77,459,2016-04-16,2016,4,16,Saturday,00:00:00,0
1503960366,2016-04-16T01:00:00Z,0,0.0,48,0,2016-04-16,2016,4,16,Saturday,01:00:00,1
1503960366,2016-04-16T02:00:00Z,3,0.05,52,63,2016-04-16,2016,4,16,Saturday,02:00:00,2
1503960366,2016-04-16T03:00:00Z,1,0.016667,48,6,2016-04-16,2016,4,16,Saturday,03:00:00,3
1503960366,2016-04-16T04:00:00Z,1,0.016667,49,6,2016-04-16,2016,4,16,Saturday,04:00:00,4
1503960366,2016-04-16T05:00:00Z,1,0.016667,49,12,2016-04-16,2016,4,16,Saturday,05:00:00,5
1503960366,2016-04-16T06:00:00Z,0,0.0,48,0,2016-04-16,2016,4,16,Saturday,06:00:00,6
1503960366,2016-04-16T07:00:00Z,4,0.066667,54,101,2016-04-16,2016,4,16,Saturday,07:00:00,7
1503960366,2016-04-16T08:00:00Z,9,0.15,62,175,2016-04-16,2016,4,16,Saturday,08:00:00,8
1503960366,2016-04-16T09:00:00Z,38,0.633333,124,1181,2016-04-16,2016,4,16,Saturday,09:00:00,9
1503960366,2016-04-16T10:00:00Z,14,0.233333,110,1295,2016-04-16,2016,4,16,Saturday,10:00:00,10
1503960366,2016-04-16T11:00:00Z,30,0.5,147,2043,2016-04-16,2016,4,16,Saturday,11:00:00,11
1503960366,2016-04-16T12:00:00Z,42,0.7,119,1513,2016-04-16,2016,4,16,Saturday,12:00:00,12
1503960366,2016-04-16T13:00:00Z,90,1.5,214,3616,2016-04-16,2016,4,16,Saturday,13:00:00,13
1503960366,2016-04-16T14:00:00Z,20,0.333333,82,580,2016-04-16,2016,4,16,Saturday,14:00:00,14
1503960366,2016-04-16T15:00:00Z,0,0.0,51,0,2016-04-16,2016,4,16,Saturday,15:00:00,15
1503960366,2016-04-16T16:00:00Z,2,0.033333,54,15,2016-04-16,2016,4,16,Saturday,16:00:00,16
1503960366,2016-04-16T17:00:00Z,17,0.283333,79,380,2016-04-16,2016,4,16,Saturday,17:00:00,17
1503960366,2016-04-16T18:00:00Z,10,0.166667,65,96,2016-04-16,2016,4,16,Saturday,18:00:00,18
1503960366,2016-04-16T19:00:00Z,12,0.2,67,146,2016-04-16,2016,4,16,Saturday,19:00:00,19
1503960366,2016-04-16T20:00:00Z,19,0.316667,81,385,2016-04-16,2016,4,16,Saturday,20:00:00,20
1503960366,2016-04-16T21:00:00Z,13,0.216667,75,463,2016-04-16,2016,4,16,Saturday,21:00:00,21
1503960366,2016-04-16T22:00:00Z,3,0.05,55,42,2016-04-16,2016,4,16,Saturday,22:00:00,22
1503960366,2016-04-16T23:00:00Z,5,0.083333,56,92,2016-04-16,2016,4,16,Saturday,23:00:00,23
1503960366,2016-04-17T00:00:00Z,0,0.0,47,0,2016-04-17,2016,4,17,Sunday,00:00:00,0
1503960366,2016-04-17T01:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,01:00:00,1
1503960366,2016-04-17T02:00:00Z,0,0.0,47,0,2016-04-17,2016,4,17,Sunday,02:00:00,2
1503960366,2016-04-17T03:00:00Z,1,0.016667,49,8,2016-04-17,2016,4,17,Sunday,03:00:00,3
1503960366,2016-04-17T04:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,04:00:00,4
1503960366,2016-04-17T05:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,05:00:00,5
1503960366,2016-04-17T06:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,06:00:00,6
1503960366,2016-04-17T07:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,07:00:00,7
1503960366,2016-04-17T08:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,08:00:00,8
1503960366,2016-04-17T09:00:00Z,0,0.0,48,0,2016-04-17,2016,4,17,Sunday,09:00:00,9
1503960366,2016-04-17T10:00:00Z,0,0.0,47,0,2016-04-17,2016,4,17,Sunday,10:00:00,10
1503960366,2016-04-17T11:00:00Z,9,0.15,63,84,2016-04-17,2016,4,17,Sunday,11:00:00,11
1503960366,2016-04-17T12:00:00Z,18,0.3,76,260,2016-04-17,2016,4,17,Sunday,12:00:00,12
1503960366,2016-04-17T13:00:00Z,23,0.383333,83,402,2016-04-17,2016,4,17,Sunday,13:00:00,13
1503960366,2016-04-17T14:00:00Z,10,0.166667,69,252,2016-04-17,2016,4,17,Sunday,14:00:00,14
1503960366,2016-04-17T15:00:00Z,13,0.216667,73,191,2016-04-17,2016,4,17,Sunday,15:00:00,15
1503960366,2016-04-17T16:00:00Z,2,0.033333,57,13,2016-04-17,2016,4,17,Sunday,16:00:00,16
1503960366,2016-04-17T17:00:00Z,71,1.183333,174,2613,2016-04-17,2016,4,17,Sunday,17:00:00,17
1503960366,2016-04-17T18:00:00Z,39,0.65,136,1616,2016-04-17,2016,4,17,Sunday,18:00:00,18
1503960366,2016-04-17T19:00:00Z,24,0.4,95,754,2016-04-17,2016,4,17,Sunday,19:00:00,19
1503960366,2016-04-17T20:00:00Z,87,1.45,191,2955,2016-04-17,2016,4,17,Sunday,20:00:00,20
1503960366,2016-04-17T21:00:00Z,16,0.266667,79,487,2016-04-17,2016,4,17,Sunday,21:00:00,21
1503960366,2016-04-17T22:00:00Z,5,0.083333,58,70,2016-04-17,2016,4,17,Sunday,22:00:00,22
1503960366,2016-04-17T23:00:00Z,0,0.0,50,0,2016-04-17,2016,4,17,Sunday,23:00:00,23
1503960366,2016-04-18T00:00:00Z,21,0.35,82,416,2016-04-18,2016,4,18,Monday,00:00:00,0
1503960366,2016-04-18T01:00:00Z,0,0.0,48,0,2016-04-18,2016,4,18,Monday,01:00:00,1
1503960366,2016-04-18T02:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,02:00:00,2
1503960366,2016-04-18T03:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,03:00:00,3
1503960366,2016-04-18T04:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,04:00:00,4
1503960366,2016-04-18T05:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,05:00:00,5
1503960366,2016-04-18T06:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,06:00:00,6
1503960366,2016-04-18T07:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,07:00:00,7
1503960366,2016-04-18T08:00:00Z,0,0.0,47,0,2016-04-18,2016,4,18,Monday,08:00:00,8
1503960366,2016-04-18T09:00:00Z,39,0.65,133,1688,2016-04-18,2016,4,18,Monday,09:00:00,9
1503960366,2016-04-18T10:00:00Z,17,0.283333,81,380,2016-04-18,2016,4,18,Monday,10:00:00,10
1503960366,2016-04-18T11:00:00Z,15,0.25,73,328,2016-04-18,2016,4,18,Monday,11:00:00,11
1503960366,2016-04-18T12:00:00Z,40,0.666667,118,1306,2016-04-18,2016,4,18,Monday,12:00:00,12
1503960366,2016-04-18T13:00:00Z,9,0.15,70,268,2016-04-18,2016,4,18,Monday,13:00:00,13
1503960366,2016-04-18T14:00:00Z,7,0.116667,64,137,2016-04-18,2016,4,18,Monday,14:00:00,14
1503960366,2016-04-18T15:00:00Z,14,0.233333,80,495,2016-04-18,2016,4,18,Monday,15:00:00,15
1503960366,2016-04-18T16:00:00Z,17,0.283333,78,277,2016-04-18,2016,4,18,Monday,16:00:00,16
1503960366,2016-04-18T17:00:00Z,18,0.3,79,304,2016-04-18,2016,4,18,Monday,17:00:00,17
1503960366,2016-04-18T18:00:00Z,114,1.9,234,4074,2016-04-18,2016,4,18,Monday,18:00:00,18
1503960366,2016-04-18T19:00:00Z,30,0.5,157,2101,2016-04-18,2016,4,18,Monday,19:00:00,19
1503960366,2016-04-18T20:00:00Z,2,0.033333,57,28,2016-04-18,2016,4,18,Monday,20:00:00,20
1503960366,2016-04-18T21:00:00Z,11,0.183333,68,187,2016-04-18,2016,4,18,Monday,21:00:00,21
1503960366,2016-04-18T22:00:00Z,19,0.316667,86,542,2016-04-18,2016,4,18,Monday,22:00:00,22
1503960366,2016-04-18T23:00:00Z,18,0.3,83,488,2016-04-18,2016,4,18,Monday,23:00:00,23
1503960366,2016-04-19T00:00:00Z,0,0.0,47,0,2016-04-19,2016,4,19,Tuesday,00:00:00,0
1503960366,2016-04-19T01:00:00Z,1,0.016667,49,22,2016-04-19,2016,4,19,Tuesday,01:00:00,1
1503960366,2016-04-19T02:00:00Z,0,0.0,47,0,2016-04-19,2016,4,19,Tuesday,02:00:00,2
1503960366,2016-04-19T03:00:00Z,2,0.033333,50,9,2016-04-19,2016,4,19,Tuesday,03:00:00,3
1503960366,2016-04-19T04:00:00Z,0,0.0,47,0,2016-04-19,2016,4,19,Tuesday,04:00:00,4
1503960366,2016-04-19T05:00:00Z,0,0.0,47,0,2016-04-19,2016,4,19,Tuesday,05:00:00,5
1503960366,2016-04-19T06:00:00Z,1,0.016667,49,7,2016-04-19,2016,4,19,Tuesday,06:00:00,6
1503960366,2016-04-19T07:00:00Z,19,0.316667,75,316,2016-04-19,2016,4,19,Tuesday,07:00:00,7
1503960366,2016-04-19T08:00:00Z,38,0.633333,130,1656,2016-04-19,2016,4,19,Tuesday,08:00:00,8
1503960366,2016-04-19T09:00:00Z,16,0.266667,79,367,2016-04-19,2016,4,19,Tuesday,09:00:00,9
1503960366,2016-04-19T10:00:00Z,16,0.266667,75,203,2016-04-19,2016,4,19,Tuesday,10:00:00,10
1503960366,2016-04-19T11:00:00Z,13,0.216667,72,194,2016-04-19,2016,4,19,Tuesday,11:00:00,11
1503960366,2016-04-19T12:00:00Z,61,1.016667,143,1887,2016-04-19,2016,4,19,Tuesday,12:00:00,12
1503960366,2016-04-19T13:00:00Z,65,1.083333,171,2697,2016-04-19,2016,4,19,Tuesday,13:00:00,13
1503960366,2016-04-19T14:00:00Z,12,0.2,76,409,2016-04-19,2016,4,19,Tuesday,14:00:00,14
1503960366,2016-04-19T15:00:00Z,12,0.2,72,299,2016-04-19,2016,4,19,Tuesday,15:00:00,15
1503960366,2016-04-19T16:00:00Z,9,0.15,71,297,2016-04-19,2016,4,19,Tuesday,16:00:00,16
1503960366,2016-04-19T17:00:00Z,13,0.216667,90,732,2016-04-19,2016,4,19,Tuesday,17:00:00,17
1503960366,2016-04-19T18:00:00Z,30,0.5,120,1280,2016-04-19,2016,4,19,Tuesday,18:00:00,18
1503960366,2016-04-19T19:00:00Z,31,0.516667,93,397,2016-04-19,2016,4,19,Tuesday,19:00:00,19
1503960366,2016-04-19T20:00:00Z,69,1.15,159,2487,2016-04-19,2016,4,19,Tuesday,20:00:00,20
1503960366,2016-04-19T21:00:00Z,16,0.266667,94,826,2016-04-19,2016,4,19,Tuesday,21:00:00,21
1503960366,2016-04-19T22:00:00Z,4,0.066667,58,52,2016-04-19,2016,4,19,Tuesday,22:00:00,22
1503960366,2016-04-19T23:00:00Z,48,0.8,120,1369,2016-04-19,2016,4,19,Tuesday,23:00:00,23
1503960366,2016-04-20T00:00:00Z,2,0.033333,54,16,2016-04-20,2016,4,20,Wednesday,00:00:00,0
1503960366,2016-04-20T01:00:00Z,2,0.033333,53,36,2016-04-20,2016,4,20,Wednesday,01:00:00,1
1503960366,2016-04-20T02:00:00Z,0,0.0,47,0,2016-04-20,2016,4,20,Wednesday,02:00:00,2
1503960366,2016-04-20T03:00:00Z,0,0.0,48,0,2016-04-20,2016,4,20,Wednesday,03:00:00,3
1503960366,2016-04-20T04:00:00Z,0,0.0,48,0,2016-04-20,2016,4,20,Wednesday,04:00:00,4
1503960366,2016-04-20T05:00:00Z,0,0.0,47,0,2016-04-20,2016,4,20,Wednesday,05:00:00,5
1503960366,2016-04-20T06:00:00Z,0,0.0,48,0,2016-04-20,2016,4,20,Wednesday,06:00:00,6
1503960366,2016-04-20T07:00:00Z,3,0.05,51,29,2016-04-20,2016,4,20,Wednesday,07:00:00,7
1503960366,2016-04-20T08:00:00Z,14,0.233333,70,264,2016-04-20,2016,4,20,Wednesday,08:00:00,8
1503960366,2016-04-20T09:00:00Z,50,0.833333,144,1993,2016-04-20,2016,4,20,Wednesday,09:00:00,9
1503960366,2016-04-20T10:00:00Z,13,0.216667,79,459,2016-04-20,2016,4,20,Wednesday,10:00:00,10
1503960366,2016-04-20T11:00:00Z,1,0.016667,58,65,2016-04-20,2016,4,20,Wednesday,11:00:00,11
1503960366,2016-04-20T12:00:00Z,8,0.133333,64,185,2016-04-20,2016,4,20,Wednesday,12:00:00,12
1503960366,2016-04-20T13:00:00Z,5,0.083333,61,64,2016-04-20,2016,4,20,Wednesday,13:00:00,13
1503960366,2016-04-20T14:00:00Z,39,0.65,113,1270,2016-04-20,2016,4,20,Wednesday,14:00:00,14
1503960366,2016-04-20T15:00:00Z,21,0.35,97,797,2016-04-20,2016,4,20,Wednesday,15:00:00,15
1503960366,2016-04-20T16:00:00Z,11,0.183333,70,261,2016-04-20,2016,4,20,Wednesday,16:00:00,16
1503960366,2016-04-20T17:00:00Z,2,0.033333,57,13,2016-04-20,2016,4,20,Wednesday,17:00:00,17
1503960366,2016-04-20T18:00:00Z,32,0.533333,114,1308,2016-04-20,2016,4,20,Wednesday,18:00:00,18
1503960366,2016-04-20T19:00:00Z,36,0.6,117,1558,2016-04-20,2016,4,20,Wednesday,19:00:00,19
1503960366,2016-04-20T20:00:00Z,12,0.2,80,499,2016-04-20,2016,4,20,Wednesday,20:00:00,20
1503960366,2016-04-20T21:00:00Z,22,0.366667,83,395,2016-04-20,2016,4,20,Wednesday,21:00:00,21
1503960366,2016-04-20T22:00:00Z,7,0.116667,62,77,2016-04-20,2016,4,20,Wednesday,22:00:00,22
1503960366,2016-04-20T23:00:00Z,33,0.55,120,1255,2016-04-20,2016,4,20,Wednesday,23:00:00,23
1503960366,2016-04-21T00:00:00Z,2,0.033333,54,17,2016-04-21,2016,4,21,Thursday,00:00:00,0
1503960366,2016-04-21T01:00:00Z,8,0.133333,61,129,2016-04-21,2016,4,21,Thursday,01:00:00,1
1503960366,2016-04-21T02:00:00Z,5,0.083333,55,81,2016-04-21,2016,4,21,Thursday,02:00:00,2
1503960366,2016-04-21T03:00:00Z,0,0.0,48,0,2016-04-21,2016,4,21,Thursday,03:00:00,3
1503960366,2016-04-21T04:00:00Z,0,0.0,47,0,2016-04-21,2016,4,21,Thursday,04:00:00,4
1503960366,2016-04-21T05:00:00Z,0,0.0,47,0,2016-04-21,2016,4,21,Thursday,05:00:00,5
1503960366,2016-04-21T06:00:00Z,0,0.0,48,0,2016-04-21,2016,4,21,Thursday,06:00:00,6
1503960366,2016-04-21T07:00:00Z,3,0.05,52,38,2016-04-21,2016,4,21,Thursday,07:00:00,7
1503960366,2016-04-21T08:00:00Z,15,0.25,71,245,2016-04-21,2016,4,21,Thursday,08:00:00,8
1503960366,2016-04-21T09:00:00Z,26,0.433333,133,1672,2016-04-21,2016,4,21,Thursday,09:00:00,9
1503960366,2016-04-21T10:00:00Z,16,0.266667,77,255,2016-04-21,2016,4,21,Thursday,10:00:00,10
1503960366,2016-04-21T11:00:00Z,0,0.0,55,0,2016-04-21,2016,4,21,Thursday,11:00:00,11
1503960366,2016-04-21T12:00:00Z,11,0.183333,73,384,2016-04-21,2016,4,21,Thursday,12:00:00,12
1503960366,2016-04-21T13:00:00Z,25,0.416667,113,1140,2016-04-21,2016,4,21,Thursday,13:00:00,13
1503960366,2016-04-21T14:00:00Z,2,0.033333,58,12,2016-04-21,2016,4,21,Thursday,14:00:00,14
1503960366,2016-04-21T15:00:00Z,8,0.133333,68,213,2016-04-21,2016,4,21,Thursday,15:00:00,15
1503960366,2016-04-21T16:00:00Z,4,0.066667,60,26,2016-04-21,2016,4,21,Thursday,16:00:00,16
1503960366,2016-04-21T17:00:00Z,5,0.083333,60,96,2016-04-21,2016,4,21,Thursday,17:00:00,17
1503960366,2016-04-21T18:00:00Z,9,0.15,69,213,2016-04-21,2016,4,21,Thursday,18:00:00,18
1503960366,2016-04-21T19:00:00Z,8,0.133333,64,100,2016-04-21,2016,4,21,Thursday,19:00:00,19
1503960366,2016-04-21T20:00:00Z,92,1.533333,213,3541,2016-04-21,2016,4,21,Thursday,20:00:00,20
1503960366,2016-04-21T21:00:00Z,21,0.35,104,970,2016-04-21,2016,4,21,Thursday,21:00:00,21
1503960366,2016-04-21T22:00:00Z,9,0.15,63,89,2016-04-21,2016,4,21,Thursday,22:00:00,22
